,customer_id,is_subscriber,is_impatient,queue_name,day,arrival_time,num_items_ordered,item1,item2,item3,item4,item5,item6,item7,departure_time,action,wait_time
2414,2813,False,False,regular_queue,6,102.75572342716664,1,7,0,0,0,0,0,0,110.59081193143652,served,7.835088504269876
2415,916,False,False,regular_queue,6,113.25112933406625,3,7,1,3,0,0,0,0,,balked,
2416,589,False,False,regular_queue,6,113.73478058712917,3,2,8,7,0,0,0,0,,balked,
2417,397,False,False,regular_queue,6,103.69878564788928,4,1,2,2,4,0,0,0,114.09081193143652,served,10.392026283547239
2418,4095,False,False,regular_queue,6,114.67651340471438,4,8,7,2,3,0,0,0,,balked,
2419,3629,False,False,regular_queue,6,115.13396276311613,3,6,2,4,0,0,0,0,,balked,
2420,2072,True,False,premium_queue,6,112.48535948965035,3,4,7,10,0,0,0,0,115.23535948965035,served,2.75
2421,1130,False,False,regular_queue,6,104.73605056947086,2,4,3,0,0,0,0,0,116.23605056947086,served,11.5
2422,1527,False,False,regular_queue,6,105.79749695164786,3,1,10,4,0,0,0,0,116.54749695164786,served,10.75
2423,3179,False,True,regular_queue,6,116.84415704376448,3,6,6,4,0,0,0,0,,balked,
2424,256,False,False,regular_queue,6,107.51940399891068,2,8,5,0,0,0,0,0,117.01940399891068,served,9.5
2425,2129,False,True,regular_queue,6,118.57866614981491,2,6,4,0,0,0,0,0,,balked,
2426,1464,False,False,regular_queue,6,110.50285128930494,2,2,6,0,0,0,0,0,118.76940399891068,served,8.266552709605733
2427,4239,False,False,regular_queue,6,110.86375589856655,3,5,4,5,0,0,0,0,121.26940399891068,served,10.405648100344123
2428,1637,False,True,regular_queue,6,117.23665540963978,2,2,1,0,0,0,0,0,121.73665540963978,served,4.5
2429,4129,False,False,regular_queue,6,114.62675199088231,2,3,1,0,0,0,0,0,123.26940399891068,served,8.642652008028364
2430,1058,False,False,regular_queue,6,119.87617119785712,3,7,2,8,0,0,0,0,125.76940399891068,served,5.893232801053557
2431,4114,True,False,premium_queue,6,125.2322980117041,2,10,1,0,0,0,0,0,125.9822980117041,served,0.75
2432,3390,False,False,regular_queue,6,123.446477718604,2,5,5,0,0,0,0,0,126.26940399891068,served,2.8229262803066746
2433,2162,False,True,regular_queue,6,124.76581564946137,3,1,10,6,0,0,0,0,127.76940399891068,served,3.003588349449302
2434,4729,True,False,premium_queue,6,128.4949961564063,3,2,7,6,0,0,0,0,130.7449961564063,served,2.25
2435,2892,False,False,regular_queue,6,125.71342405871047,6,4,1,10,2,6,8,0,133.26940399891066,served,7.555979940200189
2436,2767,True,False,premium_queue,6,131.13531747669091,3,4,1,2,0,0,0,0,134.63531747669091,served,3.5
2437,4199,False,False,regular_queue,6,127.09679070668678,2,1,2,0,0,0,0,0,134.76940399891066,served,7.672613292223886
2438,752,False,True,regular_queue,6,134.87965862899821,2,1,3,0,0,0,0,0,,balked,
2439,3242,False,False,regular_queue,6,127.66495467225826,3,5,8,2,0,0,0,0,137.26940399891066,served,9.6044493266524
2440,1220,False,True,regular_queue,6,137.51916392119978,3,4,5,5,0,0,0,0,,balked,
2441,1725,False,False,regular_queue,6,138.43753819079134,2,6,2,0,0,0,0,0,,balked,
2442,391,False,False,regular_queue,6,138.46754860010597,3,10,1,10,0,0,0,0,,balked,
2443,3122,False,False,regular_queue,6,130.00146679816012,1,2,0,0,0,0,0,0,139.00146679816012,served,9.0
2444,439,False,False,regular_queue,6,128.02621356248827,3,5,7,4,0,0,0,0,139.02621356248827,served,11.0
2445,3311,True,False,premium_queue,6,137.02644093065342,1,9,0,0,0,0,0,0,139.02644093065342,served,2.0
2446,956,False,False,regular_queue,6,139.8091968383488,2,7,7,0,0,0,0,0,,balked,
2447,2190,False,False,regular_queue,6,139.98250020329155,3,7,4,6,0,0,0,0,,balked,
2448,3329,False,False,regular_queue,6,140.50762116375765,2,1,8,0,0,0,0,0,,balked,
2449,1481,False,False,regular_queue,6,131.15421384256916,2,3,2,0,0,0,0,0,141.52621356248827,served,10.371999719919103
2450,2954,False,False,regular_queue,6,135.27212188013328,2,6,6,0,0,0,0,0,142.27621356248827,served,7.004091682354982
2451,3472,False,False,regular_queue,6,137.93558276992647,2,7,7,0,0,0,0,0,142.77621356248827,served,4.840630792561797
2452,2914,True,False,premium_queue,6,138.20491080753573,4,10,4,3,3,0,0,0,142.77644093065342,served,4.571530123117697
2453,1315,False,False,regular_queue,6,138.17211225768997,4,8,10,6,6,0,0,0,144.77621356248827,served,6.6041013047982915
2454,2213,True,False,premium_queue,6,140.95888105019196,2,3,6,0,0,0,0,0,145.02644093065342,served,4.067559880461459
2455,4763,True,False,premium_queue,6,142.39332893140204,3,5,5,8,0,0,0,0,146.52644093065342,served,4.133111999251383
2456,1444,False,False,regular_queue,6,139.03235673031207,4,2,9,1,6,0,0,0,149.02621356248827,served,9.993856832176192
2457,3788,False,False,regular_queue,6,139.70718645784214,3,2,10,6,0,0,0,0,149.70718645784214,served,10.0
2458,4350,True,False,premium_queue,6,147.33511945006057,2,4,6,0,0,0,0,0,150.08511945006057,served,2.75
2459,740,False,True,regular_queue,6,151.53657534035534,3,7,8,6,0,0,0,0,,balked,
2460,941,False,False,regular_queue,6,144.3527257306797,2,2,3,0,0,0,0,0,152.20718645784214,served,7.854460727162433
2461,3348,False,False,regular_queue,6,146.92857148345934,4,5,2,9,4,0,0,0,157.70718645784214,served,10.778614974382805
2462,2600,False,False,regular_queue,6,157.94181365154785,2,1,7,0,0,0,0,0,,balked,
2463,1997,True,False,premium_queue,6,156.45638289439324,4,2,6,10,7,0,0,0,158.95638289439324,served,2.5
2464,4205,False,False,regular_queue,6,150.99433881222993,4,6,10,6,7,0,0,0,159.20718645784214,served,8.212847645612214
2465,15,False,False,regular_queue,6,151.14350266237702,3,2,6,5,0,0,0,0,161.39350266237702,served,10.25
2466,73,True,False,premium_queue,6,157.07475584478695,3,1,6,3,0,0,0,0,161.70638289439324,served,4.631627049606294
2467,3056,False,False,regular_queue,6,151.9990806121958,2,8,2,0,0,0,0,0,161.9990806121958,served,10.0
2468,2328,True,False,premium_queue,6,157.9487207646966,2,8,1,0,0,0,0,0,163.20638289439324,served,5.257662129696655
2469,4608,False,False,regular_queue,6,153.9900591621001,2,2,9,0,0,0,0,0,164.9900591621001,served,11.0
2470,1004,True,False,premium_queue,6,163.6612507080308,3,5,7,3,0,0,0,0,166.1612507080308,served,2.5
2471,2448,False,False,regular_queue,6,157.76833299602646,1,5,0,0,0,0,0,0,166.26833299602646,served,8.5
2472,3631,False,False,regular_queue,6,156.06670618827025,2,3,8,0,0,0,0,0,166.56670618827025,served,10.5
2473,1030,False,True,regular_queue,6,168.02445364391042,2,5,2,0,0,0,0,0,,balked,
2474,4792,False,False,regular_queue,6,163.36010609010873,4,7,1,7,6,0,0,0,168.31670618827025,served,4.956600098161516
2475,1745,True,False,premium_queue,6,167.37335882388433,1,9,0,0,0,0,0,0,169.37335882388433,served,2.0
2476,1374,False,False,regular_queue,6,163.68525668570342,4,7,4,7,5,0,0,0,171.31670618827025,served,7.631449502566824
2477,434,False,False,regular_queue,6,165.4130039104916,3,1,1,2,0,0,0,0,172.81670618827025,served,7.403702277778649
2478,1010,True,False,premium_queue,6,171.87150867706194,2,4,4,0,0,0,0,0,173.87150867706194,served,2.0
2479,4105,False,False,regular_queue,6,165.972649639987,2,1,2,0,0,0,0,0,174.31670618827025,served,8.344056548283248
2480,497,False,False,regular_queue,6,167.78862372968237,2,1,6,0,0,0,0,0,175.56670618827025,served,7.778082458587875
2481,1803,False,False,regular_queue,6,170.31902405331894,1,5,0,0,0,0,0,0,176.06670618827025,served,5.7476821349513045
2482,2611,False,False,regular_queue,6,170.66899589856533,4,6,6,7,1,0,0,0,177.81670618827025,served,7.147710289704918
2483,342,False,False,regular_queue,6,172.12128056083824,4,2,6,5,5,0,0,0,180.06670618827025,served,7.945425627432002
2484,3909,True,False,premium_queue,6,177.3921603347515,3,10,4,6,0,0,0,0,180.3921603347515,served,3.0
2485,309,True,True,premium_queue,6,179.84419264350575,1,3,0,0,0,0,0,0,181.8921603347515,served,2.047967691245759
2486,1057,False,False,regular_queue,6,175.0179263558849,3,7,1,3,0,0,0,0,182.56670618827025,served,7.54877983238535
2487,3280,False,False,regular_queue,6,185.1778742243641,2,7,4,0,0,0,0,0,,balked,
2488,3554,False,True,regular_queue,6,185.40418526743935,3,1,6,6,0,0,0,0,,balked,
2489,809,True,False,premium_queue,6,183.03468243820643,3,9,9,8,0,0,0,0,186.03468243820643,served,3.0
2490,2979,False,False,regular_queue,6,176.3794624136821,5,1,2,3,6,2,0,0,186.31670618827025,served,9.937243774588154
2491,4014,True,False,premium_queue,6,185.8039393360545,2,10,1,0,0,0,0,0,186.78468243820643,served,0.9807431021519335
2492,3760,False,False,regular_queue,6,178.76044677017612,2,1,8,0,0,0,0,0,187.81670618827025,served,9.056259418094129
2493,2344,False,False,regular_queue,6,179.65135111779665,1,8,0,0,0,0,0,0,188.65135111779665,served,9.0
2494,3481,False,False,regular_queue,6,179.1823668355692,3,8,5,2,0,0,0,0,189.6823668355692,served,10.5
2495,3153,False,True,regular_queue,6,190.18817510498775,1,6,0,0,0,0,0,0,,balked,
2496,3485,False,False,regular_queue,6,191.07053741979155,2,2,1,0,0,0,0,0,,balked,
2497,4661,True,False,premium_queue,6,190.44641003042074,2,6,7,0,0,0,0,0,191.69641003042074,served,1.25
2498,1488,False,False,regular_queue,6,182.78068012867234,4,2,7,7,6,0,0,0,191.9323668355692,served,9.151686706896868
2499,3591,False,True,regular_queue,6,192.07540175343019,1,6,0,0,0,0,0,0,,balked,
2500,2014,False,False,regular_queue,6,183.64961327646077,1,5,0,0,0,0,0,0,192.14961327646077,served,8.5
2501,3173,True,True,premium_queue,6,192.9632250727279,1,7,0,0,0,0,0,0,193.4632250727279,served,0.5
2502,1295,False,False,regular_queue,6,187.86448543541573,4,2,7,7,6,0,0,0,194.39961327646077,served,6.535127841045039
2503,4038,False,False,regular_queue,6,188.149467085737,2,5,1,0,0,0,0,0,195.39961327646077,served,7.250146190723768
2504,1895,False,False,regular_queue,6,189.31948123529438,2,1,2,0,0,0,0,0,196.89961327646077,served,7.580132041166394
2505,3322,True,False,premium_queue,6,197.69770436984513,1,10,0,0,0,0,0,0,197.94770436984513,served,0.25
2506,2956,False,False,regular_queue,6,190.12238894102296,2,8,5,0,0,0,0,0,198.39961327646077,served,8.277224335437808
2507,1850,False,False,regular_queue,6,192.2952958921491,3,6,6,8,0,0,0,0,200.14961327646077,served,7.854317384311656
2508,4689,False,False,regular_queue,6,195.13933156465976,3,6,5,1,0,0,0,0,201.89961327646077,served,6.760281711801014
2509,4156,True,False,premium_queue,6,200.43903334994593,3,3,5,10,0,0,0,0,202.68903334994593,served,2.25
2510,4626,False,False,regular_queue,6,196.77802252832555,2,5,2,0,0,0,0,0,203.39961327646077,served,6.621590748135219
2511,1114,False,False,regular_queue,6,198.419663116074,1,2,0,0,0,0,0,0,204.39961327646077,served,5.979950160386778
2512,2665,False,False,regular_queue,6,202.2948300157045,1,2,0,0,0,0,0,0,205.39961327646077,served,3.104783260756278
2513,3517,True,False,premium_queue,6,201.26289148717166,5,3,10,5,2,1,0,0,206.43903334994593,served,5.176141862774273
2514,3472,False,False,regular_queue,6,203.06829848106992,3,2,5,3,0,0,0,0,208.39961327646077,served,5.331314795390853
2515,2976,True,False,premium_queue,6,201.9315030254839,2,9,5,0,0,0,0,0,208.93903334994593,served,7.007530324462039
2516,1707,True,False,premium_queue,6,204.61597909583904,2,2,7,0,0,0,0,0,210.43903334994593,served,5.823054254106893
2517,1276,False,False,regular_queue,6,204.50737207429947,2,3,6,0,0,0,0,0,210.64961327646077,served,6.142241202161301
2518,241,False,False,regular_queue,6,204.78392170682525,1,6,0,0,0,0,0,0,211.39961327646077,served,6.615691569635516
2519,2719,False,False,regular_queue,6,206.6968817145024,4,10,6,7,7,0,0,0,212.89961327646077,served,6.202731561958359
2520,3003,False,False,regular_queue,6,209.83664562387253,3,5,8,3,0,0,0,0,215.89961327646077,served,6.062967652588242
2521,2278,True,False,premium_queue,6,213.49732787133271,2,4,7,0,0,0,0,0,215.99732787133271,served,2.5
2522,4922,False,True,regular_queue,6,212.53737586458715,2,4,7,0,0,0,0,0,218.03737586458715,served,5.5
2523,4351,False,True,regular_queue,6,220.45879745141687,3,3,5,7,0,0,0,0,,balked,
2524,3529,False,False,regular_queue,6,212.94342438987135,3,4,4,7,0,0,0,0,220.53737586458715,served,7.593951474715794
2525,2370,True,False,premium_queue,6,218.65171337221776,2,3,6,0,0,0,0,0,220.90171337221776,served,2.25
2526,3053,False,False,regular_queue,6,216.9608247685591,1,1,0,0,0,0,0,0,221.03737586458715,served,4.076551096028055
2527,338,False,False,regular_queue,6,218.41775019675654,3,7,3,4,0,0,0,0,225.03737586458715,served,6.619625667830604
2528,771,False,False,regular_queue,6,220.21675155312744,2,5,8,0,0,0,0,0,226.53737586458715,served,6.32062431145971
2529,2281,False,False,regular_queue,6,220.73737154809265,2,1,7,0,0,0,0,0,227.53737586458715,served,6.800004316494494
2530,4985,False,True,regular_queue,6,227.96201615470923,1,1,0,0,0,0,0,0,,balked,
2531,623,False,False,regular_queue,6,224.28243371525934,3,5,2,6,0,0,0,0,229.78737586458715,served,5.504942149327803
2532,4625,True,False,premium_queue,6,226.67809230699993,3,6,2,4,0,0,0,0,230.42809230699993,served,3.75
2533,2461,False,False,regular_queue,6,226.7850540105591,3,1,7,3,0,0,0,0,232.28737586458715,served,5.502321854028054
2534,4256,True,False,premium_queue,6,227.65993878928546,2,5,3,0,0,0,0,0,232.42809230699993,served,4.768153517714467
2535,4856,False,False,regular_queue,6,226.9027466898859,2,1,1,0,0,0,0,0,232.78737586458715,served,5.884629174701246
2536,4899,True,False,premium_queue,6,232.84281343030452,3,2,7,1,0,0,0,0,234.84281343030452,served,2.0
2537,4043,False,False,regular_queue,6,227.43680235360583,3,1,2,6,0,0,0,0,235.03737586458715,served,7.60057351098132
2538,2116,True,False,premium_queue,6,237.03100951476856,1,5,0,0,0,0,0,0,237.53100951476856,served,0.5
2539,1093,False,False,regular_queue,6,229.44086763529003,3,3,8,8,0,0,0,0,237.53737586458715,served,8.096508229297115
2540,1861,False,True,regular_queue,6,234.06041302763205,3,4,5,1,0,0,0,0,240.06041302763205,served,6.0
2541,3893,False,False,regular_queue,6,230.68359058868464,4,2,5,5,3,0,0,0,240.53737586458715,served,9.85378527590251
2542,3880,False,False,regular_queue,6,234.58936689686348,2,5,1,0,0,0,0,0,241.53737586458715,served,6.948008967723666
2543,2244,False,False,regular_queue,6,237.06361950537783,4,5,6,6,7,0,0,0,243.28737586458715,served,6.223756359209318
2544,1943,False,False,regular_queue,6,238.62492224708143,3,7,6,7,0,0,0,0,244.53737586458715,served,5.912453617505719
2545,2319,True,False,premium_queue,6,242.28337092598994,3,9,6,10,0,0,0,0,245.28337092598994,served,3.0
2546,4255,False,False,regular_queue,6,242.37519048618321,2,4,2,0,0,0,0,0,247.53737586458715,served,5.162185378403933
2547,1806,False,False,regular_queue,6,243.83240222000373,3,7,6,1,0,0,0,0,249.28737586458715,served,5.4549736445834185
2548,1670,True,False,premium_queue,6,248.13904794153768,3,8,1,7,0,0,0,0,250.13904794153768,served,2.0
2549,327,False,True,regular_queue,6,246.37240800635303,4,1,8,1,2,0,0,0,251.87240800635303,served,5.5
2550,170,False,False,regular_queue,6,245.957180825187,4,5,7,8,4,0,0,0,253.28737586458715,served,7.330195039400138
2551,1412,True,False,premium_queue,6,253.5558792890856,1,2,0,0,0,0,0,0,254.5558792890856,served,1.0
2552,2695,False,False,regular_queue,6,247.2274574632624,2,2,7,0,0,0,0,0,254.78737586458715,served,7.559918401324751
2553,4269,False,False,regular_queue,6,247.52701368879931,3,7,7,6,0,0,0,0,256.03737586458715,served,8.510362175787833
2554,4802,True,False,premium_queue,6,254.36951910686003,2,1,8,0,0,0,0,0,256.0558792890856,served,1.6863601822255987
2555,2025,False,True,regular_queue,6,258.4614689979404,1,9,0,0,0,0,0,0,,balked,
2556,3616,True,False,premium_queue,6,254.80855873147482,2,4,5,0,0,0,0,0,258.5558792890856,served,3.7473205576108057
2557,1575,False,True,regular_queue,6,258.7837295418503,3,6,7,3,0,0,0,0,,balked,
2558,4119,False,False,regular_queue,6,250.26191269380908,4,1,6,8,7,0,0,0,258.78737586458715,served,8.525463170778067
2559,5,False,False,regular_queue,6,250.46230053248036,1,3,0,0,0,0,0,0,259.96230053248036,served,9.5
2560,4086,True,False,premium_queue,6,256.6052739179119,1,4,0,0,0,0,0,0,260.5558792890856,served,3.950605371173708
2561,2628,True,False,premium_queue,6,258.65395821121143,1,7,0,0,0,0,0,0,261.0558792890856,served,2.401921077874192
2562,1896,True,False,premium_queue,6,259.4553274379311,1,7,0,0,0,0,0,0,261.5558792890856,served,2.1005518511545347
2563,2705,False,False,regular_queue,6,253.8173789392887,2,2,9,0,0,0,0,0,262.96230053248036,served,9.144921593191668
2564,730,False,False,regular_queue,6,257.9520121021221,3,2,4,8,0,0,0,0,266.96230053248036,served,9.01028843035823
2565,2321,False,True,regular_queue,6,267.78699336746934,2,7,7,0,0,0,0,0,,balked,
2566,957,False,True,regular_queue,6,267.9563098360698,1,8,0,0,0,0,0,0,,balked,
2567,4881,False,False,regular_queue,6,263.66522452387363,3,1,5,1,0,0,0,0,267.96230053248036,served,4.297076008606723
2568,765,True,True,premium_queue,6,266.28247139922627,2,4,5,0,0,0,0,0,268.78247139922627,served,2.5
2569,4023,False,False,regular_queue,6,263.95997758587913,2,8,4,0,0,0,0,0,270.96230053248036,served,7.002322946601225
2570,4300,False,False,regular_queue,6,274.90850780161463,3,3,6,9,0,0,0,0,,balked,
2571,331,False,False,regular_queue,6,275.5967776786218,1,7,0,0,0,0,0,0,,balked,
2572,3222,False,False,regular_queue,6,264.47131725499736,4,4,8,3,10,0,0,0,275.71230053248036,served,11.240983277482997
2573,1977,False,False,regular_queue,6,267.31412235317134,1,6,0,0,0,0,0,0,276.06412235317134,served,8.75
2574,735,False,False,regular_queue,6,267.6353145082428,2,2,6,0,0,0,0,0,277.3853145082428,served,9.75
2575,2212,False,True,regular_queue,6,278.18062777845427,3,6,5,2,0,0,0,0,,balked,
2576,4030,False,False,regular_queue,6,270.04246444903504,3,10,7,7,0,0,0,0,278.79246444903504,served,8.75
2577,1591,True,True,premium_queue,6,278.6538955627004,1,1,0,0,0,0,0,0,279.1538955627004,served,0.5
2578,1990,False,False,regular_queue,6,269.5777205008108,2,4,2,0,0,0,0,0,280.3853145082428,served,10.807594007431987
2579,712,False,False,regular_queue,6,272.7959030979637,1,1,0,0,0,0,0,0,280.8853145082428,served,8.089411410279126
2580,3024,False,False,regular_queue,6,275.98401895670287,3,1,8,9,0,0,0,0,284.3853145082428,served,8.401295551539931
2581,1820,False,True,regular_queue,6,284.55854429048924,3,8,1,2,0,0,0,0,,balked,
2582,4255,False,False,regular_queue,6,280.9287555233483,1,5,0,0,0,0,0,0,284.8853145082428,served,3.9565589848945137
2583,4642,False,False,regular_queue,6,281.04800154219,3,6,1,6,0,0,0,0,286.1353145082428,served,5.087312966052821
2584,1379,False,False,regular_queue,6,282.9869191816511,4,5,8,1,7,0,0,0,288.6353145082428,served,5.648395326591697
2585,4556,True,False,premium_queue,6,286.15274457359266,3,7,1,4,0,0,0,0,289.15274457359266,served,3.0
2586,1146,False,True,regular_queue,6,289.65549998628586,2,2,3,0,0,0,0,0,,balked,
2587,2356,False,False,regular_queue,6,283.3600587589563,4,7,5,7,8,0,0,0,290.6353145082428,served,7.275255749286487
2588,3902,False,True,regular_queue,6,292.1423455757434,1,7,0,0,0,0,0,0,,balked,
2589,1654,False,False,regular_queue,6,284.3109657088489,4,1,10,2,1,0,0,0,292.3853145082428,served,8.074348799393874
2590,4825,True,False,premium_queue,6,291.90048266661216,2,6,6,0,0,0,0,0,292.65048266661216,served,0.75
2591,1967,True,False,premium_queue,6,293.5494214331411,1,1,0,0,0,0,0,0,294.0494214331411,served,0.5
2592,3113,False,False,regular_queue,6,294.2814610585886,3,10,1,2,0,0,0,0,,balked,
2593,829,False,False,regular_queue,6,285.07578802011494,4,3,10,7,5,0,0,0,295.1353145082428,served,10.059526488127858
2594,4776,False,False,regular_queue,6,295.4273133882533,1,10,0,0,0,0,0,0,,balked,
2595,1992,False,False,regular_queue,6,288.30331990431955,2,9,1,0,0,0,0,0,297.6353145082428,served,9.331994603923249
2596,2487,True,True,premium_queue,6,296.0003054289478,2,5,4,0,0,0,0,0,298.5003054289478,served,2.5
2597,3857,False,False,regular_queue,6,289.1693181713822,4,1,2,2,1,0,0,0,298.6693181713822,served,9.5
2598,3191,False,False,regular_queue,6,292.8812494621471,3,6,7,7,0,0,0,0,302.1312494621471,served,9.25
2599,3397,False,False,regular_queue,6,291.2391347662023,4,4,6,8,6,0,0,0,302.4193181713822,served,11.18018340517989
2600,4004,False,False,regular_queue,6,292.4698851007183,2,8,2,0,0,0,0,0,302.4698851007183,served,10.0
2601,1636,False,False,regular_queue,6,305.4626145507955,3,6,8,7,0,0,0,0,,balked,
2602,64,False,False,regular_queue,6,295.3095012650304,3,6,3,8,0,0,0,0,305.7198851007183,served,10.410383835687867
2603,3601,False,False,regular_queue,6,298.0174671854738,2,2,8,0,0,0,0,0,307.7198851007183,served,9.702417915244496
2604,657,False,False,regular_queue,6,304.5500747575629,2,7,4,0,0,0,0,0,310.2198851007183,served,5.669810343155348
2605,2788,True,False,premium_queue,6,309.31921891283923,2,3,8,0,0,0,0,0,311.81921891283923,served,2.5
2606,534,False,False,regular_queue,6,304.5669353401392,3,8,5,7,0,0,0,0,312.2198851007183,served,7.652949760579077
2607,1848,False,False,regular_queue,6,304.7315401989416,1,10,0,0,0,0,0,0,312.4698851007183,served,7.738344901776657
2608,3299,False,False,regular_queue,6,304.9934551729142,1,1,0,0,0,0,0,0,312.9698851007183,served,7.976429927804077
2609,4256,True,False,premium_queue,6,312.29317224227805,3,5,1,10,0,0,0,0,313.54317224227805,served,1.25
2610,3432,False,False,regular_queue,6,306.4685910176547,3,6,8,2,0,0,0,0,315.7198851007183,served,9.251294083063556
2611,776,True,False,premium_queue,6,314.82453686540447,3,1,4,1,0,0,0,0,317.32453686540447,served,2.5
2612,1759,False,True,regular_queue,6,314.53508089918626,3,6,3,9,0,0,0,0,319.9698851007183,served,5.4348042015320175
2613,1871,False,False,regular_queue,6,318.0254684751226,3,7,10,2,0,0,0,0,321.7198851007183,served,3.694416625595693
2614,543,False,False,regular_queue,6,319.4719075277271,1,4,0,0,0,0,0,0,323.7198851007183,served,4.247977572991147
2615,974,False,False,regular_queue,6,320.5106049748947,2,1,10,0,0,0,0,0,324.4698851007183,served,3.959280125823568
2616,2440,False,False,regular_queue,6,322.3083565202147,3,1,7,10,0,0,0,0,325.7198851007183,served,3.411528580503557
2617,856,False,False,regular_queue,6,324.5399101548112,3,7,7,1,0,0,0,0,326.7198851007183,served,2.1799749459070767
2618,1615,False,True,regular_queue,6,325.1257850877307,2,1,6,0,0,0,0,0,327.9698851007183,served,2.8441000129875533
2619,930,True,False,premium_queue,6,326.5785821437149,2,3,2,0,0,0,0,0,329.0785821437149,served,2.5
2620,1198,False,False,regular_queue,6,325.4985322007764,5,3,1,7,5,1,0,0,330.9698851007183,served,5.471352899941849
2621,2286,False,False,regular_queue,6,328.9921676761193,3,8,1,5,0,0,0,0,332.9698851007183,served,3.97771742459895
2622,91,False,False,regular_queue,6,329.47262852915446,4,7,7,7,2,0,0,0,334.4698851007183,served,4.99725657156381
2623,2883,False,True,regular_queue,6,331.5620583685915,3,6,6,4,0,0,0,0,337.2198851007183,served,5.65782673212675
2624,2892,False,False,regular_queue,6,337.5965585634572,2,8,10,0,0,0,0,0,338.8465585634572,served,1.25
2625,2532,False,False,regular_queue,6,338.68991651254976,3,8,2,7,0,0,0,0,341.3465585634572,served,2.6566420509074646
2626,4124,False,False,regular_queue,6,339.70619308358135,2,5,4,0,0,0,0,0,343.8465585634572,served,4.140365479875868
2627,1999,True,False,premium_queue,6,344.07575510367576,1,7,0,0,0,0,0,0,344.57575510367576,served,0.5
2628,2134,False,False,regular_queue,6,339.9961053810302,4,1,1,7,2,0,0,0,345.8465585634572,served,5.850453182427032
2629,3994,True,True,premium_queue,6,344.97000169979714,4,7,6,8,4,0,0,0,349.22000169979714,served,4.25
2630,1386,False,False,regular_queue,6,346.48832881610036,3,4,6,6,0,0,0,0,349.23832881610036,served,2.75
2631,3685,True,False,premium_queue,6,349.08184247352426,3,6,1,7,0,0,0,0,350.97000169979714,served,1.888159226272876
2632,2346,False,False,regular_queue,6,352.1625114295177,3,8,4,4,0,0,0,0,355.1625114295177,served,3.0
2633,242,False,False,regular_queue,6,353.27911273705024,2,7,8,0,0,0,0,0,356.6625114295177,served,3.3833986924674377
2634,1426,False,False,regular_queue,6,353.70575723331405,3,10,8,6,0,0,0,0,358.6625114295177,served,4.956754196203633
2635,2107,False,True,regular_queue,6,358.6638132057849,2,10,2,0,0,0,0,0,,balked,
2636,4534,False,True,regular_queue,6,355.5513477667959,2,7,7,0,0,0,0,0,359.0513477667959,served,3.5
2637,3035,False,False,regular_queue,6,354.4455042992468,4,1,6,1,10,0,0,0,360.1625114295177,served,5.717007130270872
2638,4256,True,False,premium_queue,6,359.2766799948732,3,7,6,3,0,0,0,0,362.0266799948732,served,2.75
2639,4344,False,False,regular_queue,6,358.0854828066101,2,8,4,0,0,0,0,0,363.1625114295177,served,5.077028622907562
2640,2127,False,False,regular_queue,6,358.3778615250202,1,5,0,0,0,0,0,0,363.6625114295177,served,5.284649904497485
2641,3767,False,False,regular_queue,6,359.5116191140091,1,8,0,0,0,0,0,0,364.6625114295177,served,5.1508923155085995
2642,3354,False,True,regular_queue,6,365.9044946297335,2,9,7,0,0,0,0,0,,balked,
2643,639,False,False,regular_queue,6,359.94015707830613,2,3,6,0,0,0,0,0,366.9125114295177,served,6.97235435121155
2644,4861,False,False,regular_queue,6,368.4115718312056,2,2,7,0,0,0,0,0,,balked,
2645,2551,False,False,regular_queue,6,368.9301559574004,3,9,1,10,0,0,0,0,,balked,
2646,1924,False,False,regular_queue,6,369.4355907037848,2,3,6,0,0,0,0,0,,balked,
2647,4120,False,False,regular_queue,6,361.88259777029674,4,2,8,1,7,0,0,0,369.9125114295177,served,8.029913659220938
2648,220,False,True,regular_queue,6,371.6199582183799,1,5,0,0,0,0,0,0,,balked,
2649,667,False,False,regular_queue,6,364.06723541185096,1,7,0,0,0,0,0,0,372.56723541185096,served,8.5
2650,3196,False,False,regular_queue,6,363.69192454275424,4,5,2,4,2,0,0,0,373.4125114295177,served,9.720586886763442
2651,1066,False,False,regular_queue,6,364.4989324451313,2,10,3,0,0,0,0,0,374.2489324451313,served,9.75
2652,2181,False,False,regular_queue,6,366.7764021211604,2,6,4,0,0,0,0,0,376.9989324451313,served,10.222530323970886
2653,112,False,False,regular_queue,6,368.1901522776318,2,1,6,0,0,0,0,0,377.4401522776318,served,9.25
2654,962,False,True,regular_queue,6,379.1055535933322,3,7,2,5,0,0,0,0,381.1055535933322,served,2.0
2655,682,False,False,regular_queue,6,379.89959841052774,2,2,2,0,0,0,0,0,382.1055535933322,served,2.2059551828044732
2656,595,False,False,regular_queue,6,383.9896897110395,4,1,2,1,6,0,0,0,386.2396897110395,served,2.25
2657,4823,False,False,regular_queue,6,384.2329952764294,3,6,6,4,0,0,0,0,388.9896897110395,served,4.756694434610097
2658,2038,False,False,regular_queue,6,384.7683285080208,1,6,0,0,0,0,0,0,389.7396897110395,served,4.971361203018716
2659,4577,False,False,regular_queue,6,385.6379637647706,2,7,7,0,0,0,0,0,390.2396897110395,served,4.601725946268914
