,customer_id,is_subscriber,is_impatient,queue_name,day,arrival_time,num_items_ordered,item1,item2,item3,item4,item5,item6,item7,departure_time,action,profit,wait_time
655,643,True,False,premium_queue,3,326.0369808133086,3,6,9,2,0,0,0,0,331.9338427147132,served,18.25,5.896861901404577
656,110,True,True,premium_queue,3,329.89689572571666,2,7,6,0,0,0,0,0,333.1838427147132,served,6.4,3.286946988996533
657,972,True,False,premium_queue,3,331.29639952180867,2,1,4,0,0,0,0,0,335.6838427147132,served,11.2,4.387443192904527
658,551,True,True,premium_queue,3,333.1789973850917,4,6,5,3,6,0,0,0,338.4338427147132,served,13.9,5.254845329621503
659,596,True,True,premium_queue,3,337.12717494859623,2,7,5,0,0,0,0,0,341.12717494859623,served,5.5,4.0
660,705,True,False,premium_queue,3,335.75509796110856,4,7,7,2,9,0,0,0,341.9338427147132,served,20.25,6.178744753604633
661,896,True,False,premium_queue,3,336.20661381290324,2,6,2,0,0,0,0,0,343.6838427147132,served,10.6,7.477228901809951
662,610,True,False,premium_queue,3,337.30226676579736,2,1,6,0,0,0,0,0,344.9338427147132,served,9.2,7.631575948915838
663,419,True,True,premium_queue,3,347.4497177031365,4,2,4,7,7,0,0,0,,balked,18.2,
664,958,True,False,premium_queue,3,337.5116441316945,2,9,2,0,0,0,0,0,347.9338427147132,served,14.65,10.422198583018712
665,495,True,False,premium_queue,3,342.98419102664917,3,2,3,1,0,0,0,0,350.9338427147132,served,16.6,7.949651688064023
666,527,True,False,premium_queue,3,346.34003372081196,2,4,1,0,0,0,0,0,353.4338427147132,served,11.2,7.093808993901234
667,749,True,False,premium_queue,3,347.1717202758985,2,5,1,0,0,0,0,0,354.4338427147132,served,8.3,7.262122438814686
668,754,True,False,premium_queue,3,348.44480341914425,1,1,0,0,0,0,0,0,354.9338427147132,served,5.6,6.4890392955689435
669,488,True,False,premium_queue,3,358.7683900940109,2,5,6,0,0,0,0,0,360.0183900940109,served,6.300000000000001,1.25
670,534,True,True,premium_queue,3,360.27870881332547,2,6,4,0,0,0,0,0,363.02870881332547,served,9.2,2.75
671,624,True,False,premium_queue,3,361.30121479052315,2,1,6,0,0,0,0,0,364.27870881332547,served,9.2,2.9774940228023183
672,436,True,False,premium_queue,3,366.8217064594642,3,6,7,10,0,0,0,0,368.3217064594642,served,8.8,1.5
673,664,True,False,premium_queue,3,370.98294233680735,2,2,2,0,0,0,0,0,371.98294233680735,served,14.0,1.0
674,115,True,False,premium_queue,3,374.0317036771556,1,6,0,0,0,0,0,0,374.7817036771556,served,3.6,0.75
675,269,True,False,premium_queue,3,374.93492033519874,2,5,7,0,0,0,0,0,375.93492033519874,served,5.5,1.0
676,84,True,False,premium_queue,3,375.4953968663038,2,6,8,0,0,0,0,0,377.68492033519874,served,8.5,2.189523468894947
677,231,True,False,premium_queue,3,376.1533670594491,4,2,7,5,7,0,0,0,379.68492033519874,served,15.3,3.5315532757496158
678,151,True,False,premium_queue,3,379.071579105775,4,2,1,6,1,0,0,0,381.93492033519874,served,21.799999999999997,2.8633412294237246
679,789,False,False,regular_queue,3,380.7134196592963,2,4,6,0,0,0,0,0,383.4634196592963,served,9.2,2.75
680,564,True,False,premium_queue,3,379.3140612299325,3,7,7,9,0,0,0,0,384.43492033519874,served,13.25,5.12085910526622
681,991,True,False,premium_queue,3,379.8506143529098,3,5,6,2,0,0,0,0,386.68492033519874,served,13.3,6.8343059822889245
682,537,True,False,premium_queue,3,382.05336950423487,2,10,7,0,0,0,0,0,387.43492033519874,served,5.199999999999999,5.381550830963874
683,520,True,False,premium_queue,3,389.2433773636076,2,7,2,0,0,0,0,0,,balked,9.8,
684,292,True,False,premium_queue,3,382.2534400908389,1,4,0,0,0,0,0,0,389.43492033519874,served,5.6,7.181480244359818
685,538,True,False,premium_queue,3,384.1454777656559,3,7,1,6,0,0,0,0,391.18492033519874,served,11.999999999999998,7.039442569542814
686,586,True,True,premium_queue,3,391.45107065119265,2,6,8,0,0,0,0,0,,balked,8.5,
687,320,True,False,premium_queue,3,384.92920334743485,2,6,9,0,0,0,0,0,393.93492033519874,served,11.25,9.00571698776389
688,176,True,False,premium_queue,3,386.11715622382985,1,6,0,0,0,0,0,0,394.68492033519874,served,3.6,8.567764111368888
689,211,True,False,premium_queue,3,387.21996359587513,1,8,0,0,0,0,0,0,395.68492033519874,served,4.9,8.464956739323611
690,909,True,False,premium_queue,3,388.1312902598363,3,7,1,1,0,0,0,0,396.68492033519874,served,13.999999999999998,8.553630075362435
691,337,True,False,premium_queue,3,392.9744673577861,1,2,0,0,0,0,0,0,397.68492033519874,served,7.0,4.710452977412615
692,818,True,False,premium_queue,3,396.7976521000832,2,7,5,0,0,0,0,0,398.68492033519874,served,5.5,1.8872682351155277
693,250,True,False,premium_queue,3,396.99034345037353,3,1,8,2,0,0,0,0,401.18492033519874,served,17.5,4.19457688482521
694,825,True,False,premium_queue,3,401.5401178443928,3,6,1,2,0,0,0,0,403.7901178443928,served,16.2,2.25
695,333,True,False,premium_queue,3,404.60179300075134,1,7,0,0,0,0,0,0,405.10179300075134,served,2.8,0.5
696,90,True,True,premium_queue,3,405.63270295746975,3,3,7,1,0,0,0,0,408.13270295746975,served,12.399999999999999,2.5
697,118,True,False,premium_queue,3,407.09795645538173,3,2,4,6,0,0,0,0,411.88270295746975,served,16.2,4.784746502088012
698,238,True,False,premium_queue,3,410.44048225042013,2,6,6,0,0,0,0,0,412.63270295746975,served,7.2,2.1922207070496142
699,415,False,False,regular_queue,3,411.36450814227044,3,2,8,8,0,0,0,0,413.36450814227044,served,16.8,2.0
700,872,True,True,premium_queue,3,412.06234490521666,1,1,0,0,0,0,0,0,415.56234490521666,served,5.6,3.5
701,119,True,False,premium_queue,3,411.0811756368919,3,4,1,2,0,0,0,0,416.13270295746975,served,18.2,5.051527320577861
702,605,True,False,premium_queue,3,411.38652464538916,4,2,1,7,8,0,0,0,419.13270295746975,served,20.299999999999997,7.746178312080588
703,403,True,False,premium_queue,3,414.37015100569425,2,10,7,0,0,0,0,0,419.88270295746975,served,5.199999999999999,5.512551951775492
704,794,True,False,premium_queue,3,416.044338111145,2,5,1,0,0,0,0,0,420.88270295746975,served,8.3,4.838364846324737
705,652,True,False,premium_queue,3,419.2287859788408,4,2,6,7,2,0,0,0,423.13270295746975,served,20.4,3.9039169786289563
706,958,True,False,premium_queue,3,422.5814478861288,2,10,10,0,0,0,0,0,423.38270295746975,served,4.8,0.801255071340961
707,943,True,False,premium_queue,3,425.56409203170534,5,1,8,3,2,4,0,0,431.56409203170534,served,27.1,6.0
708,108,True,False,premium_queue,3,428.11366961881475,1,2,0,0,0,0,0,0,432.56409203170534,served,7.0,4.450422412890589
709,388,True,False,premium_queue,3,431.23480890089087,2,8,9,0,0,0,0,0,435.56409203170534,served,12.55,4.329283130814474
710,828,True,False,premium_queue,3,432.27565648278926,1,7,0,0,0,0,0,0,436.06409203170534,served,2.8,3.788435548916084
711,951,True,False,premium_queue,3,439.04481787828956,3,4,6,6,0,0,0,0,441.79481787828956,served,12.799999999999999,2.75
712,96,True,False,premium_queue,3,439.1091132822361,1,1,0,0,0,0,0,0,442.29481787828956,served,5.6,3.1857045960534833
713,72,True,False,premium_queue,3,451.55927940613196,2,8,2,0,0,0,0,0,453.55927940613196,served,11.9,2.0
714,145,True,False,premium_queue,3,455.96158899847546,3,2,6,5,0,0,0,0,458.21158899847546,served,13.3,2.25
715,73,True,False,premium_queue,3,456.7428550806286,2,6,7,0,0,0,0,0,459.46158899847546,served,6.4,2.718733917846862
716,958,True,True,premium_queue,3,459.4771933194191,1,3,0,0,0,0,0,0,460.9771933194191,served,4.0,1.5
717,7,True,False,premium_queue,3,459.68107130891434,3,1,4,3,0,0,0,0,464.9771933194191,served,15.2,5.296122010504746
718,25,True,False,premium_queue,3,461.63302728902676,1,10,0,0,0,0,0,0,465.2271933194191,served,2.4,3.59416603039233
719,905,True,False,premium_queue,3,472.09049998687,4,10,3,3,2,0,0,0,474.84049998687,served,17.4,2.75
720,94,True,False,premium_queue,3,473.5278960455055,3,3,5,7,0,0,0,0,477.34049998687,served,9.5,3.8126039413645003
721,492,True,False,premium_queue,3,474.0741392428117,2,1,3,0,0,0,0,0,479.34049998687,served,9.6,5.266360744058261
722,973,True,False,premium_queue,4,0.6132686152814013,3,7,2,6,0,0,0,0,2.8632686152814015,served,13.4,2.25
723,19,True,False,premium_queue,4,2.876612105370847,2,2,8,0,0,0,0,0,4.876612105370847,served,11.9,2.0
724,526,True,False,premium_queue,4,3.199749537755271,3,7,8,5,0,0,0,0,6.876612105370847,served,10.4,3.6768625676155757
725,465,True,False,premium_queue,4,4.65831835276274,3,1,2,2,0,0,0,0,8.376612105370846,served,19.6,3.7182937526081057
726,460,True,True,premium_queue,4,5.511381346814604,4,8,8,2,3,0,0,0,11.876612105370846,served,20.8,6.365230758556242
727,294,True,False,premium_queue,4,6.213330774266122,2,7,10,0,0,0,0,0,14.963330774266122,served,5.199999999999999,8.75
728,300,True,False,premium_queue,4,5.520991077045057,4,2,6,3,5,0,0,0,15.626612105370846,served,17.3,10.105621028325789
729,424,True,False,premium_queue,4,12.616519475862441,1,2,0,0,0,0,0,0,16.626612105370846,served,7.0,4.010092629508405
730,703,True,False,premium_queue,4,15.254244403814166,3,2,6,5,0,0,0,0,18.876612105370846,served,13.3,3.62236770155668
731,777,True,False,premium_queue,4,19.566860293335203,3,4,7,7,0,0,0,0,22.066860293335203,served,11.2,2.5
732,527,True,True,premium_queue,4,20.1096642141466,2,1,1,0,0,0,0,0,23.6096642141466,served,11.2,3.5
733,367,True,False,premium_queue,4,20.042413282030143,5,7,6,6,5,7,0,0,23.816860293335203,served,15.5,3.7744470113050603
734,988,True,False,premium_queue,4,25.91008443494273,2,2,8,0,0,0,0,0,27.91008443494273,served,11.9,2.0
735,898,True,False,premium_queue,4,26.250736364464302,3,8,6,7,0,0,0,0,30.16008443494273,served,11.3,3.9093480704784263
736,828,True,False,premium_queue,4,32.46261408536255,2,6,3,0,0,0,0,0,34.71261408536255,served,7.6,2.25
737,727,True,False,premium_queue,4,32.95685725497789,3,1,5,4,0,0,0,0,37.71261408536255,served,13.9,4.755756830384662
738,443,True,False,premium_queue,4,39.58211583913399,1,6,0,0,0,0,0,0,40.33211583913399,served,3.6,0.75
739,275,True,False,premium_queue,4,45.537047228218285,2,8,8,0,0,0,0,0,46.537047228218285,served,9.8,1.0
740,631,True,True,premium_queue,4,49.13842537887537,2,10,6,0,0,0,0,0,,balked,6.0,
741,8,True,False,premium_queue,4,46.04263166298169,2,6,4,0,0,0,0,0,49.287047228218285,served,9.2,3.2444155652365936
742,170,True,False,premium_queue,4,46.15860455272175,2,8,1,0,0,0,0,0,50.787047228218285,served,10.5,4.628442675496537
743,647,True,False,premium_queue,4,47.228654531799954,1,9,0,0,0,0,0,0,52.787047228218285,served,7.65,5.558392696418331
744,239,True,False,premium_queue,4,48.677559684064185,3,4,3,6,0,0,0,0,57.037047228218285,served,13.2,8.3594875441541
745,40,True,False,premium_queue,4,49.38609044614849,2,1,6,0,0,0,0,0,58.287047228218285,served,9.2,8.900956782069791
746,552,True,False,premium_queue,4,59.71336381852031,4,8,6,10,7,0,0,0,,balked,13.7,
747,270,True,False,premium_queue,4,50.40679372584817,2,4,2,0,0,0,0,0,61.287047228218285,served,12.6,10.880253502370117
748,251,True,False,premium_queue,4,51.60883494569481,3,4,3,4,0,0,0,0,63.10883494569481,served,15.2,11.5
749,327,True,False,premium_queue,4,57.25065143287937,2,1,3,0,0,0,0,0,65.10883494569481,served,9.6,7.858183512815437
750,884,True,False,premium_queue,4,57.36121860979374,2,7,5,0,0,0,0,0,66.10883494569481,served,5.5,8.747616335901071
751,296,True,False,premium_queue,4,57.41083965362186,2,1,7,0,0,0,0,0,66.41083965362186,served,8.399999999999999,9.0
752,912,True,False,premium_queue,4,58.65762282269019,3,7,10,2,0,0,0,0,68.16083965362186,served,12.2,9.50321683093167
753,595,True,False,premium_queue,4,66.00168111557436,4,2,6,7,1,0,0,0,70.91083965362186,served,19.0,4.909158538047507
754,317,True,False,premium_queue,4,67.73617506294694,3,10,1,4,0,0,0,0,73.66083965362186,served,13.6,5.924664590674922
755,177,True,False,premium_queue,4,68.7914199849036,5,1,6,5,6,7,0,0,75.91083965362186,served,18.299999999999997,7.119419668718265
756,277,True,True,premium_queue,4,73.69590159283432,3,3,1,7,0,0,0,0,79.19590159283432,served,12.399999999999999,5.5
757,992,True,False,premium_queue,4,68.87289872445918,4,6,2,4,6,0,0,0,79.66083965362186,served,19.8,10.787940929162687
758,453,True,False,premium_queue,4,73.0684191782808,4,6,1,6,4,0,0,0,82.91083965362186,served,18.4,9.842420475341058
759,649,True,False,premium_queue,4,75.99686362785255,1,7,0,0,0,0,0,0,83.41083965362186,served,2.8,7.4139760257693155
760,167,False,False,regular_queue,4,82.70857185055532,2,6,8,0,0,0,0,0,84.45857185055532,served,8.5,1.75
761,295,True,False,premium_queue,4,77.7724598320784,5,5,1,6,10,1,0,0,85.41083965362186,served,19.9,7.638379821543467
762,91,True,True,premium_queue,4,82.0067879068872,5,2,10,5,7,4,0,0,89.2567879068872,served,20.5,7.25
763,779,True,False,premium_queue,4,82.1449220075982,4,2,1,5,2,0,0,0,91.2567879068872,served,22.3,9.111865899289
764,35,True,False,premium_queue,4,87.63441595301289,4,6,2,2,1,0,0,0,93.5067879068872,served,23.200000000000003,5.872371953874307
765,418,True,False,premium_queue,4,88.9999923604815,1,8,0,0,0,0,0,0,94.5067879068872,served,4.9,5.506795546405698
766,143,True,False,premium_queue,4,89.33470696051283,1,1,0,0,0,0,0,0,95.0067879068872,served,5.6,5.672080946374365
767,432,True,True,premium_queue,4,101.76746637917007,3,7,2,1,0,0,0,0,,balked,15.4,
768,400,True,False,premium_queue,4,98.24314022257664,3,9,8,4,0,0,0,0,103.24314022257664,served,18.15,5.0
769,345,True,False,premium_queue,4,99.99274890375621,3,5,6,7,0,0,0,0,104.99314022257664,served,9.100000000000001,5.000391318820434
770,820,True,True,premium_queue,4,100.96157205548415,4,1,8,4,7,0,0,0,107.96157205548415,served,18.900000000000002,7.0
771,749,True,False,premium_queue,4,101.44761084452715,1,7,0,0,0,0,0,0,108.46157205548415,served,2.8,7.013961210957007
772,156,True,False,premium_queue,4,102.10201737706791,3,1,3,7,0,0,0,0,110.96157205548415,served,12.399999999999999,8.859554678416245
773,486,True,False,premium_queue,4,102.41833131394299,2,2,6,0,0,0,0,0,112.16833131394299,served,10.6,9.75
774,531,True,False,premium_queue,4,104.2986047898812,2,7,2,0,0,0,0,0,113.66833131394299,served,9.8,9.36972652406179
775,13,True,False,premium_queue,4,107.9559456574025,2,9,2,0,0,0,0,0,116.66833131394299,served,14.65,8.71238565654049
776,140,True,False,premium_queue,4,111.11659083957682,2,6,8,0,0,0,0,0,118.41833131394299,served,8.5,7.30174047436617
777,294,True,False,premium_queue,4,112.46437764363436,2,3,10,0,0,0,0,0,120.16833131394299,served,6.4,7.703953670308621
778,142,True,True,premium_queue,4,121.56559377015749,4,1,2,6,4,0,0,0,,balked,21.799999999999997,
779,441,True,False,premium_queue,4,116.53913305234475,3,2,6,2,0,0,0,0,121.91833131394299,served,17.6,5.379198261598233
780,122,True,False,premium_queue,4,116.70325912449923,3,2,3,3,0,0,0,0,124.41833131394299,served,15.0,7.7150721894437595
781,224,True,True,premium_queue,4,127.82789394741235,3,2,2,1,0,0,0,0,,balked,19.6,
782,333,True,False,premium_queue,4,117.011234958982,3,1,3,4,0,0,0,0,128.41833131394299,served,15.2,11.407096354960984
783,780,True,False,premium_queue,4,121.12966288996634,2,2,1,0,0,0,0,0,129.91833131394299,served,12.6,8.788668423976645
784,862,True,False,premium_queue,4,121.18622017167233,2,4,8,0,0,0,0,0,132.18622017167235,served,10.5,11.000000000000014
785,167,False,False,regular_queue,4,131.5167654881498,3,6,7,6,0,0,0,0,132.7667654881498,served,10.0,1.25
786,971,False,False,regular_queue,4,133.39752250294453,2,5,7,0,0,0,0,0,134.39752250294453,served,5.5,1.0
787,22,True,False,premium_queue,4,124.41739329367583,3,6,6,4,0,0,0,0,134.93622017167235,served,12.8,10.518826877996517
788,867,True,False,premium_queue,4,125.67891717232747,3,5,3,2,0,0,0,0,136.6789171723275,served,13.7,11.000000000000014
789,46,True,False,premium_queue,4,129.67064502924885,3,5,10,7,0,0,0,0,137.9289171723275,served,7.8999999999999995,8.258272143078642
790,400,True,False,premium_queue,4,134.94260333125686,1,3,0,0,0,0,0,0,139.4289171723275,served,4.0,4.486313841070626
791,294,True,False,premium_queue,4,142.11680051711488,2,8,7,0,0,0,0,0,143.61680051711488,served,7.7,1.5
792,919,True,False,premium_queue,4,144.6473049395312,1,2,0,0,0,0,0,0,145.6473049395312,served,7.0,1.0
793,442,True,False,premium_queue,4,156.25436145630772,4,4,1,8,9,0,0,0,161.75436145630772,served,23.75,5.5
794,96,True,False,premium_queue,4,158.97851036449288,2,8,6,0,0,0,0,0,163.50436145630772,served,8.5,4.525851091814843
795,402,True,False,premium_queue,4,160.43682902265707,2,6,1,0,0,0,0,0,164.75436145630772,served,9.2,4.317532433650655
796,470,False,False,regular_queue,4,164.1776780421534,2,2,3,0,0,0,0,0,166.6776780421534,served,11.0,2.5
797,586,True,False,premium_queue,4,160.91918791185657,2,3,1,0,0,0,0,0,166.75436145630772,served,9.6,5.835173544451152
798,927,True,False,premium_queue,4,166.6899296576482,3,5,7,6,0,0,0,0,168.50436145630772,served,9.1,1.8144317986595127
799,381,False,False,regular_queue,4,173.07767772036766,1,6,0,0,0,0,0,0,173.82767772036766,served,3.6,0.75
800,377,True,False,premium_queue,4,166.7671687041981,4,4,3,9,8,0,0,0,175.00436145630772,served,22.15,8.237192752109621
801,23,True,True,premium_queue,4,171.03585801122065,3,7,1,1,0,0,0,0,175.03585801122065,served,13.999999999999998,4.0
802,457,True,False,premium_queue,4,167.64410361146906,2,6,5,0,0,0,0,0,176.25436145630772,served,6.300000000000001,8.610257844838657
803,617,True,False,premium_queue,4,168.45865607030711,4,7,7,1,7,0,0,0,177.25436145630772,served,14.0,8.795705386000606
804,800,True,False,premium_queue,4,176.86298454065218,2,1,7,0,0,0,0,0,178.25436145630772,served,8.399999999999999,1.3913769156555418
805,781,True,False,premium_queue,4,177.88665835902435,2,7,1,0,0,0,0,0,179.25436145630772,served,8.399999999999999,1.3677030972833677
806,164,True,False,premium_queue,4,178.7850800781356,2,5,3,0,0,0,0,0,181.25436145630772,served,6.7,2.469281378172127
807,938,True,False,premium_queue,4,179.16385012393405,3,7,3,8,0,0,0,0,184.25436145630772,served,11.7,5.090511332373666
808,146,True,False,premium_queue,4,180.58055455911222,3,6,6,2,0,0,0,0,186.00436145630772,served,14.2,5.4238068971955045
809,419,True,False,premium_queue,4,183.33940502175463,3,7,2,1,0,0,0,0,188.00436145630772,served,15.4,4.6649564345530905
810,254,True,False,premium_queue,4,183.61968681649162,2,2,1,0,0,0,0,0,189.50436145630772,served,12.6,5.884674639816097
811,913,True,False,premium_queue,4,184.7105768130182,3,4,3,8,0,0,0,0,194.00436145630772,served,14.5,9.293784643289513
812,651,True,False,premium_queue,4,185.5850886224383,3,4,3,1,0,0,0,0,197.5850886224383,served,15.2,12.0
813,450,True,False,premium_queue,4,192.9429719903378,2,1,5,0,0,0,0,0,198.5850886224383,served,8.3,5.642116632100482
814,80,True,False,premium_queue,4,193.7638645324796,3,7,10,1,0,0,0,0,199.8350886224383,served,10.799999999999999,6.07122408995869
815,692,True,False,premium_queue,4,196.55471196323518,3,8,4,8,0,0,0,0,202.8350886224383,served,15.4,6.280376659203114
816,943,True,False,premium_queue,4,200.16943670183014,2,6,7,0,0,0,0,0,204.0850886224383,served,6.4,3.9156519206081555
817,310,True,False,premium_queue,4,203.5717963647279,1,2,0,0,0,0,0,0,205.0850886224383,served,7.0,1.5132922577103898
818,563,True,False,premium_queue,4,207.89173820656524,2,4,6,0,0,0,0,0,210.64173820656524,served,9.2,2.75
819,656,True,False,premium_queue,4,208.22566381699264,2,2,6,0,0,0,0,0,212.39173820656524,served,10.6,4.1660743895726
820,610,True,False,premium_queue,4,208.97754924902378,2,1,6,0,0,0,0,0,213.64173820656524,served,9.2,4.664188957541455
821,21,True,False,premium_queue,4,217.74199434775716,2,6,2,0,0,0,0,0,219.49199434775716,served,10.6,1.75
822,898,True,False,premium_queue,4,220.45178831213371,4,1,6,8,1,0,0,0,222.70178831213371,served,19.7,2.25
823,566,False,False,regular_queue,4,221.1080786157063,5,10,2,3,2,7,0,0,224.3580786157063,served,23.2,3.25
824,30,True,False,premium_queue,4,222.5035549771822,4,5,5,1,8,0,0,0,224.70178831213371,served,15.9,2.19823333495151
825,10,False,True,regular_queue,4,223.687773754006,1,1,0,0,0,0,0,0,224.8580786157063,served,5.6,1.1703048617002878
826,354,True,False,premium_queue,4,223.3858595090277,4,4,8,8,7,0,0,0,228.20178831213371,served,18.2,4.815928803106004
827,429,True,False,premium_queue,4,225.75386937976901,3,6,9,10,0,0,0,0,231.20178831213371,served,13.65,5.447918932364701
828,405,True,False,premium_queue,4,225.9048833427018,2,6,7,0,0,0,0,0,232.45178831213371,served,6.4,6.546904969431921
829,701,True,True,premium_queue,4,232.30551451723025,1,8,0,0,0,0,0,0,233.45178831213371,served,4.9,1.1462737949034647
830,437,True,True,premium_queue,4,233.7955848656812,4,7,2,4,1,0,0,0,237.7955848656812,served,21.0,4.0
831,231,True,False,premium_queue,4,237.9419120020414,2,1,1,0,0,0,0,0,238.4419120020414,served,11.2,0.5
832,671,True,False,premium_queue,4,238.4824980942242,3,6,2,6,0,0,0,0,240.2324980942242,served,14.2,1.75
833,783,False,False,regular_queue,4,240.84213982915816,1,1,0,0,0,0,0,0,241.34213982915816,served,5.6,0.5
834,766,True,False,premium_queue,4,239.00901160598866,3,5,2,8,0,0,0,0,242.7324980942242,served,14.6,3.723486488235551
835,928,True,False,premium_queue,4,244.06904587372946,4,1,4,7,8,0,0,0,248.06904587372946,served,18.9,4.0
836,799,True,False,premium_queue,4,244.61634720714503,1,2,0,0,0,0,0,0,249.06904587372946,served,7.0,4.452698666584439
837,18,True,True,premium_queue,4,246.65514393607026,2,1,7,0,0,0,0,0,250.06904587372946,served,8.399999999999999,3.4139019376592046
838,131,True,False,premium_queue,4,246.88771128274664,1,1,0,0,0,0,0,0,250.56904587372946,served,5.6,3.6813345909828286
839,533,True,False,premium_queue,4,249.06309759463474,1,5,0,0,0,0,0,0,251.06904587372946,served,2.7,2.0059482790947243
840,387,True,False,premium_queue,4,249.86999220891497,4,9,1,8,7,0,0,0,255.06904587372946,served,20.95,5.1990536648145
841,154,False,False,regular_queue,4,254.61526602021002,5,1,7,6,8,6,0,0,257.36526602021,served,20.5,2.75
842,613,True,False,premium_queue,4,250.0949962543462,3,3,1,5,0,0,0,0,257.56904587372946,served,12.3,7.4740496193832655
843,527,True,True,premium_queue,4,254.57093850521252,2,5,1,0,0,0,0,0,258.56904587372946,served,8.3,3.9981073685169406
844,706,True,False,premium_queue,4,255.69124342863034,4,1,8,10,7,0,0,0,260.81904587372946,served,15.7,5.127802445099121
845,975,True,False,premium_queue,4,256.30452432054625,4,10,4,8,8,0,0,0,264.06904587372946,served,17.8,7.764521553183215
846,94,True,False,premium_queue,4,263.0894211286993,2,7,9,0,0,0,0,0,266.56904587372946,served,10.45,3.4796247450301507
847,561,True,False,premium_queue,4,264.17073585111154,3,9,3,3,0,0,0,0,270.06904587372946,served,15.65,5.89831002261792
848,288,True,False,premium_queue,4,265.211168909331,1,1,0,0,0,0,0,0,270.56904587372946,served,5.6,5.357876964398486
849,671,True,False,premium_queue,4,265.6189982214429,3,6,7,5,0,0,0,0,272.31904587372946,served,9.100000000000001,6.700047652286571
850,297,False,False,regular_queue,4,270.2715778473768,2,4,8,0,0,0,0,0,273.2715778473768,served,10.5,3.0
851,424,True,False,premium_queue,4,265.8927529157618,1,2,0,0,0,0,0,0,273.31904587372946,served,7.0,7.426292957967689
852,307,True,False,premium_queue,4,267.1080755184154,2,3,2,0,0,0,0,0,275.81904587372946,served,11.0,8.710970355314089
853,717,True,False,premium_queue,4,267.70747045771657,2,1,1,0,0,0,0,0,276.20747045771657,served,11.2,8.5
854,453,True,True,premium_queue,4,276.0961986184881,2,1,5,0,0,0,0,0,277.20747045771657,served,8.3,1.1112718392284933
855,650,True,False,premium_queue,4,276.70869032621005,1,6,0,0,0,0,0,0,277.95747045771657,served,3.6,1.2487801315065212
856,48,True,False,premium_queue,4,277.6759836722619,2,7,10,0,0,0,0,0,278.70747045771657,served,5.199999999999999,1.0314867854546605
857,568,True,False,premium_queue,4,286.2318217130174,3,6,2,1,0,0,0,0,288.4818217130174,served,16.2,2.25
858,539,True,False,premium_queue,4,287.023878431006,3,6,7,5,0,0,0,0,290.2318217130174,served,9.100000000000001,3.2079432820113993
859,152,True,False,premium_queue,4,289.5758301068424,3,4,8,7,0,0,0,0,293.7318217130174,served,13.3,4.155991606175007
860,997,True,True,premium_queue,4,290.76514352588873,2,6,7,0,0,0,0,0,294.9818217130174,served,6.4,4.21667818712865
861,359,True,False,premium_queue,4,292.5640684929605,3,10,6,5,0,0,0,0,296.4818217130174,served,8.7,3.917753220056909
862,116,True,False,premium_queue,4,295.6492310035795,2,1,1,0,0,0,0,0,296.9818217130174,served,11.2,1.332590709437909
863,435,True,False,premium_queue,4,296.8789126454725,2,5,1,0,0,0,0,0,297.9818217130174,served,8.3,1.1029090675448856
864,867,True,False,premium_queue,4,298.6581955055873,1,7,0,0,0,0,0,0,299.1581955055873,served,2.8,0.5
865,403,True,False,premium_queue,4,299.6636639061073,4,6,7,1,6,0,0,0,301.4136639061073,served,15.6,1.75
866,958,True,False,premium_queue,4,299.69827043443473,3,7,1,2,0,0,0,0,303.4136639061073,served,15.399999999999999,3.7153934716725416
867,289,True,False,premium_queue,4,300.8616314741651,3,4,1,2,0,0,0,0,306.9136639061073,served,18.2,6.052032431942166
868,238,True,False,premium_queue,4,302.80566370848504,1,7,0,0,0,0,0,0,307.4136639061073,served,2.8,4.608000197622232
869,653,True,False,premium_queue,4,306.1766736617574,3,8,1,2,0,0,0,0,309.9136639061073,served,17.5,3.7369902443498972
870,109,True,False,premium_queue,4,307.52190131386146,3,7,2,1,0,0,0,0,311.9136639061073,served,15.4,4.3917625922458114
871,376,True,False,premium_queue,4,310.1605431605382,2,10,1,0,0,0,0,0,312.6636639061073,served,8.0,2.503120745569049
872,135,True,True,premium_queue,4,313.8931640466009,2,1,2,0,0,0,0,0,315.3931640466009,served,12.6,1.5
873,930,True,False,premium_queue,4,315.2513272480015,2,5,2,0,0,0,0,0,316.8931640466009,served,9.7,1.6418367985993996
874,211,True,False,premium_queue,4,316.46930391354624,1,1,0,0,0,0,0,0,317.3931640466009,served,5.6,0.9238601330546317
875,386,True,False,premium_queue,4,317.97362488848376,4,1,7,5,3,0,0,0,320.97362488848376,served,15.099999999999998,3.0
876,144,True,False,premium_queue,4,322.58814183154226,1,9,0,0,0,0,0,0,324.58814183154226,served,7.65,2.0
877,219,True,False,premium_queue,4,322.7827848340281,2,10,7,0,0,0,0,0,325.33814183154226,served,5.199999999999999,2.5553569975141386
878,810,True,False,premium_queue,4,331.364042216105,2,9,2,0,0,0,0,0,334.364042216105,served,14.65,3.0
879,261,True,False,premium_queue,4,331.7766556210531,3,1,2,5,0,0,0,0,336.364042216105,served,15.3,4.587386595051896
880,49,True,False,premium_queue,4,332.3846447176958,3,9,7,3,0,0,0,0,340.364042216105,served,14.45,7.9793974984092415
881,230,True,False,premium_queue,4,333.1886219521842,4,8,2,10,7,0,0,0,343.114042216105,served,17.1,9.925420263920842
